CASENUMBER,CASECLASSIFICATION,TYPEOFBUSINESS,TYPEOFCOMPLAINT,CONSTRUCTIONREFERRAL,CITATIONISSUED,OPENDATE,CLOSEDATE,OUTCOME,ADDRESS,COUNCILDISTRICT,PARCELID,LOCATION
2020 095166-CC,COVID-19,Other,Face-Covering,,,06/26/2020 12:00:00 AM,06/26/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,11410 CENTURY OAKS TERRACE,7,0256060203,POINT (-97.72673724 30.4016842)
2020 164120-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,10/26/2020 12:00:00 AM,10/27/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1000 RUTHERFORD LANE,4,0235181019,POINT (-97.69278517 30.34252096)
2020 170340-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,11/08/2020 12:00:00 AM,11/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1516 TINNIN FORD ROAD,3,0304070410,POINT (-97.72671639 30.24109724)
2020 098979-CC,COVID-19,Residential/Apartment,Social Distancing,,,07/05/2020 12:00:00 AM,07/05/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1700 E 4TH STREET,3,0204080315,POINT (-97.72514779 30.26085102)
2020 120656-CC,COVID-19,Other,Eviction,,,08/13/2020 12:00:00 AM,08/26/2020 12:00:00 AM,COVID-19/Education Provided,4313 S 1ST STREET UNIT 205,3,0411050311,POINT (-97.77185596 30.22198406)
2020 063034-CC,COVID-19,Parks,Social Distancing,,,04/21/2020 12:00:00 AM,04/21/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2205 PLUMBROOK DRIVE,8,0107230102,POINT (-97.83176597 30.27317388)
2020 100660-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,07/08/2020 12:00:00 AM,07/08/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4507 AIRPORT BOULEVARD UNIT B,9,0220110810,POINT (-97.71560568 30.30338195)
2020 136168-CC,COVID-19,Other (Describe in Comments),Face Covering,,,09/02/2020 12:00:00 AM,09/02/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2715 ZARAGOSA STREET,3,0204120310,POINT (-97.70948816 30.26348119)
2020 143746-CC,COVID-19,Construction Site,Face Covering Non-Compliance - Business,,,09/18/2020 12:00:00 AM,09/18/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4600 AVENUE B,9,0223050408,POINT (-97.73000837 30.31220961)
2020 061272-CC,COVID-19,Restaurant,Social Distancing,,,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,801 E WILLIAM CANNON DRIVE,2,0422050301,POINT (-97.77229564 30.19061072)
2020 127949-CC,COVID-19,School,Face Covering,,,08/26/2020 12:00:00 AM,08/26/2020 12:00:00 AM,Closed/Duplicate Case,3230 TRAVIS COUNTRY CIRCLE,8,0101280117,POINT (-97.84416268 30.2541124)
2020 063822-CC,COVID-19,Parks,Social Distancing,,,04/23/2020 12:00:00 AM,04/23/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,700 E LIVE OAK STREET,9,0303000501,POINT (-97.74724725 30.23975438)
2020 121991-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,08/17/2020 12:00:00 AM,08/17/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,11540 MENCHACA ROAD,5,0438230704,POINT (-97.83468769 30.15189931)
2020 050627-CC,COVID-19,Parks,Social Distancing,,,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4301 ROSEDALE AVENUE,10,0223021301,POINT (-97.74388439 30.31328597)
2020 061616-CC,COVID-19,Residential,Social Distancing,,,04/17/2020 12:00:00 AM,04/20/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,6708 MARBLE CREEK LOOP,2,0334031805,POINT (-97.73818871 30.159791)
2020 152771-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,10/06/2020 12:00:00 AM,10/06/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,5405 S PLEASANT VALLEY ROAD,2,0320020707,POINT (-97.74416273 30.19345917)
2020 064879-CC,COVID-19,Residential,Social Distancing,,,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1330 SHORE DISTRICT DRIVE,3,0304080101,POINT (-97.72737827 30.2439157)
2020 072282-CC,COVID-19,Residential,Social Distancing,,,05/10/2020 12:00:00 AM,05/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2239 CROMWELL CIRCLE,3,0307110310,POINT (-97.71838851 30.22840371)
2020 055821-CC,COVID-19,Schools,Social Distancing,,,04/06/2020 12:00:00 AM,04/06/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,5600 SUNSHINE DRIVE,7,0228060401,POINT (-97.72983419 30.32624387)
2020 106976-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1208 E 11TH STREET,1,0208061903,POINT (-97.72720195 30.26869982)
2020 151746-CC,COVID-19,Residential/Apartment,Social Distancing,,,10/04/2020 12:00:00 AM,10/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,5900 CEDARDALE DRIVE,2,0417100207,POINT (-97.78100641 30.203968)
2020 056476-CC,COVID-19,Other,Social Distancing,,,04/08/2020 12:00:00 AM,04/08/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2900 W ANDERSON LANE,7,0240050211,POINT (-97.73741263 30.35958053)
2020 106685-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,07/17/2020 12:00:00 AM,07/18/2020 12:00:00 AM,Inspection Performed/ Voluntary Compliance,6500 SPRINGDALE ROAD,1,0221250502,POINT (-97.66999938 30.30787719)
2020 065385-CC,COVID-19,Restaurant,Eviction,,,04/27/2020 12:00:00 AM,04/28/2020 12:00:00 AM,COVID-19/Education Provided,2515 E CESAR CHAVEZ STREET,3,0200100308,POINT (-97.71567343 30.25379243)
2020 051350-CC,COVID-19,Other,Over Occupancy,,,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,COVID-19/Education Provided,701 RIO GRANDE STREET,9,0107000505,POINT (-97.74871365 30.27108004)
2020 133926-CC,COVID-19,Restaurant,Over Occupancy,,,08/29/2020 12:00:00 AM,08/30/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2313 RIO GRANDE STREET,9,0214011511,POINT (-97.74448585 30.28768373)
2020 101365-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,07/09/2020 12:00:00 AM,07/09/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,10203 LAKE CREEK PARKWAY,6,R322615,POINT (-97.79240374 30.46168275)
2020 078859-CC,COVID-19,Residential,Social Distancing,,,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,COVID-19/Education Provided,800 LEONARD STREET,9,0215060508,POINT (-97.7305821 30.29026248)
2020 187924-CC,COVID-19,Residential/Apartment,Over Occupancy,,,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,7102 MEADOR AVENUE,4,0228170604,POINT (-97.69677142 30.32864038)
2020 054313-CC,COVID-19,Residential,Social Distancing,,,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3513 HILLBROOK DRIVE,10,0136030323,POINT (-97.75879454 30.34611406)
2021 001341-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,01/05/2021 12:00:00 AM,01/06/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,1400 S CONGRESS AVENUE BUNIT 202,9,0400001504,POINT (-97.74994481 30.24995147)
2020 051210-CC,COVID-19,Construction,Non-essential Business,Non-Referral,,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1187 OAK GROVE AVENUE,1,0209140651,POINT (-97.70321797 30.27487663)
2020 103037-CC,COVID-19,Residential,Eviction,,,07/11/2020 12:00:00 AM,07/21/2020 12:00:00 AM,COVID-19/Education Provided,11101 COUNTY DOWN DRIVE,5,0445070709,POINT (-97.77921916 30.13227141)
2020 065778-CC,COVID-19,Residential,Eviction,,,04/27/2020 12:00:00 AM,04/29/2020 12:00:00 AM,COVID-19/Education Provided,5201 BOGEY COURT UNIT  A,2,0320021105,POINT (-97.73996364 30.19473963)
2020 181395-CC,COVID-19,Residential/Apartment,Over Occupancy,,,11/28/2020 12:00:00 AM,11/29/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3208 BRAUN WAY,,0308520952,POINT (-97.58740306 30.22874949)
2020 144044-CC,COVID-19,Residential,Eviction,,,09/19/2020 12:00:00 AM,09/24/2020 12:00:00 AM,COVID-19/Education Provided,5400 FREIDRICH LANE UNIT 90,2,0423080116,POINT (-97.75666644 30.2000638)
2020 098658-CC,COVID-19,Other,Face-Covering,,,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,101 RED RIVER STREET,9,0204041204,POINT (-97.73863184 30.26198655)
2020 064317-CC,COVID-19,Parks,Social Distancing,,,04/23/2020 12:00:00 AM,04/23/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2100 BARTON SPRINGS ROAD,8,0106050101,POINT (-97.76790653 30.26776386)
2020 049394-CC,COVID-19,Restaurant,Social Distancing,,,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8601 ZYLE ROAD,,0423570506,POINT (-97.92633586 30.19985443)
2020 051352-CC,COVID-19,Other,Over Occupancy,,,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,707 RIO GRANDE STREET,9,0107000506,POINT (-97.74862767 30.27139184)
2020 098732-CC,COVID-19,Other,Social Distancing,,,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,Closed/Duplicate Case,110 E 2ND STREET,9,0205020509,POINT (-97.74340663 30.26438554)
2020 084120-CC,COVID-19,Other,Eviction,,,06/04/2020 12:00:00 AM,06/04/2020 12:00:00 AM,COVID-19/Education Provided,7303 WOOD HOLLOW DRIVE # 485,10,0239010104,POINT (-97.75060321 30.35673069)
2020 074240-CC,COVID-19,Parks,Social Distancing,,,05/13/2020 12:00:00 AM,05/13/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,6705 CRYSTALBROOK DRIVE,1,0219300901,POINT (-97.65313065 30.30342609)
2020 140297-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,09/12/2020 12:00:00 AM,09/12/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1000 E 41ST STREET BUNIT HOUSE,9,0218090130,POINT (-97.7196515 30.30046327)
2020 107016-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,207 SAN JACINTO BOULEVARD,9,0205021501,POINT (-97.74128449 30.2642769)
2020 052071-CC,COVID-19,Residential,Social Distancing,,,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1700 APRICOT GLEN DRIVE,8,0105150402,POINT (-97.80247462 30.26427629)
2020 160902-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,10/20/2020 12:00:00 AM,10/20/2020 12:00:00 AM,Closed due to Administrative Reasons,1011 WESTLAKE DRIVE,,0115130904,POINT (-97.79864156 30.29176684)
2020 050955-CC,COVID-19,Residential,Social Distancing,,,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1113 BANISTER LANE,5,0408080812,POINT (-97.77677315 30.22998395)
2020 068688-CC,COVID-19,Residential,Social Distancing,,,05/03/2020 12:00:00 AM,05/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,716 DECKER PRAIRIE DRIVE,5,0436191004,POINT (-97.81409974 30.15619374)
2020 060934-CC,COVID-19,Residential,Social Distancing,,,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8426 GOLDFINCH COURT,4,0238121027,POINT (-97.708271 30.35447951)
2020 056405-CC,COVID-19,Parks,Social Distancing,,,04/07/2020 12:00:00 AM,04/07/2020 12:00:00 AM,City-Owned Property/No Violation(s) Found,2100 BARTON SPRINGS ROAD,8,0106050101,POINT (-97.76790653 30.26776386)
2020 052928-CC,COVID-19,Residential,Social Distancing,,,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1814 MARGARET STREET,5,0102051617,POINT (-97.7686111 30.25798401)
2020 065027-CC,COVID-19,Other,Social Distancing,,,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,COVID-19/Education Provided,5708 BURLESON ROAD,2,0316080203,POINT (-97.72211247 30.208603)
2020 192326-CC,COVID-19,Construction Site,Face Covering Non-Compliance - Business,,,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4605 ENGLEWOOD DRIVE,3,0410081504,POINT (-97.77738486 30.21853838)
2020 106066-CC,COVID-19,Construction Site,Face Covering Non-Compliance - Business,,,07/16/2020 12:00:00 AM,07/17/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3700 NORTH HILLS DRIVE,10,0138040701,POINT (-97.75836176 30.35410061)
2020 105132-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,07/15/2020 12:00:00 AM,07/16/2020 12:00:00 AM,Closed/Duplicate Case,1113 WEST LYNN STREET,9,0110020102,POINT (-97.75909038 30.2798617)
2020 053572-CC,COVID-19,Other,Over Occupancy,,,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2400 PEARL STREET,9,0214010702,POINT (-97.74702336 30.28835858)
2020 123986-CC,COVID-19,Restaurant,Social Distancing,,,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,901 LITTLE TEXAS LANE,2,0420050213,POINT (-97.76915462 30.19818527)
2020 058114-CC,COVID-19,Other,Over Occupancy,,,04/10/2020 12:00:00 AM,04/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,9300 S IH 35 SVRD SB,5,0432090113,POINT (-97.78951991 30.16548869)
2020 097755-CC,COVID-19,Residential,Over Occupancy,,,07/01/2020 12:00:00 AM,07/01/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,101 RED RIVER STREET,9,0204041204,POINT (-97.73863184 30.26198655)
2020 105488-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3005 S LAMAR BOULEVARD,5,0403100134,POINT (-97.78373455 30.24133938)
2020 147691-CC,COVID-19,Residential/Apartment,Over Occupancy,,,09/26/2020 12:00:00 AM,09/26/2020 12:00:00 AM,Closed/Duplicate Case,601 ELMWOOD PLACE,9,0215050905,POINT (-97.73365983 30.29045421)
2020 091888-CC,COVID-19,Residential,Eviction,,,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,COVID-19/Education Provided,7208 BLESSING AVENUE BLDG  A,4,0228170305,POINT (-97.69494659 30.32928493)
2020 051865-CC,COVID-19,Residential,Social Distancing,,,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,COVID-19/Education Provided,2104 E ANDERSON LN SVRD WB,1,0229230207,POINT (-97.67817727 30.3300114)
2020 182068-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1000 E 41ST STREET BUNIT 200,9,0218090130,POINT (-97.7196515 30.30046327)
2020 098593-CC,COVID-19,Other,Face-Covering,,,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,907 W 5TH STREET,9,0107001224,POINT (-97.75391634 30.2697822)
2020 098664-CC,COVID-19,Parks,Social Distancing,,,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,Referred to Appropriate Agency,6701 LAKEWOOD DRIVE,10,0142110301,POINT (-97.78724986 30.36591575)
2020 098062-CC,COVID-19,Other,Face-Covering,,,07/02/2020 12:00:00 AM,07/02/2020 12:00:00 AM,COVID-19/Education Provided,7829 BURNET ROAD,7,0238050205,POINT (-97.73081395 30.35547803)
2021 013423-CC,COVID-19,Other (Describe in Comments),Social Distancing,,,01/29/2021 12:00:00 AM,01/30/2021 12:00:00 AM,Referred to Appropriate Agency,13213 BOURBON STREET,7,0266180605,POINT (-97.68915727 30.42561884)
2020 161717-CC,COVID-19,Residential,Eviction,,,10/21/2020 12:00:00 AM,10/27/2020 12:00:00 AM,COVID-19/Education Provided,2519 GLEN SPRINGS WAY,3,0308040704,POINT (-97.73803083 30.22908377)
2020 187262-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,12/10/2020 12:00:00 AM,12/10/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3900 DROSSETT DRIVE BUNIT 5,2,0314050106,POINT (-97.73287988 30.21138817)
2020 056746-CC,COVID-19,Construction,Social Distancing,Non-Referral,,04/08/2020 12:00:00 AM,04/08/2020 12:00:00 AM,COVID-19/Education Provided,1716 CULLEN AVENUE,7,0234060707,POINT (-97.7300922 30.34367811)
2020 058509-CC,COVID-19,Parks,Social Distancing,,,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,12017 AMHERST DRIVE,7,0260080506,POINT (-97.72000249 30.4129856)
2020 058440-CC,COVID-19,Parks,Social Distancing,,,04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,35 ROBERT T MARTINEZ JR STREET,3,0301080101,POINT (-97.72335197 30.24959497)
2020 051873-CC,COVID-19,Other,Social Distancing,,,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,COVID-19/Education Provided,301 W 2ND STREET,9,0205010605,POINT (-97.74699354 30.26487904)
2020 055923-CC,COVID-19,Other,Over Occupancy,,,04/07/2020 12:00:00 AM,04/07/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,11613 N FM 620 ROAD,6,R413806,POINT (-97.82481154 30.45601945)
2020 125382-CC,COVID-19,Restaurant,Face Covering Non-Compliance - Business,,,08/22/2020 12:00:00 AM,08/22/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1700 W PARMER LANE UNIT 610,7,0260181114,POINT (-97.68891523 30.41282543)
2021 003552-CC,COVID-19,Other (Describe in Comments),Over Occupancy,,,01/11/2021 12:00:00 AM,01/11/2021 12:00:00 AM,No Violation(s) Found/Inspection Performed,11706 THREE OAKS TRAIL,10,0164050305,POINT (-97.76118069 30.42454943)
2020 056442-CC,COVID-19,Other,Social Distancing,,,04/07/2020 12:00:00 AM,04/07/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,5315 ED BLUESTEIN BOULEVARD NB,1,0215280686,POINT (-97.66259612 30.29192682)
2020 048203-CC,COVID-19,Other,Over Occupancy,,,03/22/2020 12:00:00 AM,03/22/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,1103 WEATHERS LANE,3,0403050539,POINT (-97.77034779 30.23862904)
2020 054964-CC,COVID-19,Residential,Social Distancing,,,04/04/2020 12:00:00 AM,04/04/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,2100 RIO GRANDE STREET,9,0212010905,POINT (-97.7452923 30.2842896)
2020 189787-CC,COVID-19,Other (Describe in Comments),Face Covering,,,12/16/2020 12:00:00 AM,12/16/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,907 W 5TH STREET,9,0107001224,POINT (-97.75391634 30.2697822)
2020 056630-CC,COVID-19,Other,Social Distancing,,,04/08/2020 12:00:00 AM,04/08/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,7700 W PARMER LANE,6,R379614,POINT (-97.75005752 30.45748501)
2020 078020-CC,COVID-19,Other,Social Distancing,,,05/21/2020 12:00:00 AM,05/21/2020 12:00:00 AM,COVID-19/Education Provided,1000 E 41ST STREET BLDG  X,9,0218090130,POINT (-97.7196515 30.30046327)
2020 049646-CC,COVID-19,Other,Social Distancing,,,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,12719 BURNET ROAD,7,0264130133,POINT (-97.70165138 30.42506978)
2020 163297-CC,COVID-19,Residential/Apartment,Social Distancing,,,10/24/2020 12:00:00 AM,10/25/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,805 LEONARD STREET,9,0215060402,POINT (-97.73065912 30.28990375)
2020 072174-CC,COVID-19,Residential,Over Occupancy,,,05/09/2020 12:00:00 AM,05/09/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3010 VAL DRIVE,1,0225250917,POINT (-97.6675557 30.31776354)
2020 073761-CC,COVID-19,Residential,Eviction,,,05/13/2020 12:00:00 AM,05/13/2020 12:00:00 AM,COVID-19/Education Provided,1500 ROYAL CREST DRIVE,3,0304070208,POINT (-97.73026008 30.24089004)
2020 058209-CC,COVID-19,Residential,Social Distancing,,,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,802 S 1ST STREET,9,0102010901,POINT (-97.75233152 30.25532275)
2020 137524-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,3008 W SLAUGHTER LANE,5,0428250214,POINT (-97.8402354 30.17932364)
2020 142114-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,09/16/2020 12:00:00 AM,09/16/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,105 E BRAKER LANE,4,0247210803,POINT (-97.68093524 30.37866779)
2020 052375-CC,COVID-19,Other,Over Occupancy,,,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,COVID-19/Education Provided,5914 LOST HORIZON DRIVE,10,0151080302,POINT (-97.76660646 30.40308164)
2020 101267-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,07/08/2020 12:00:00 AM,07/08/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,4413 NIXON LANE,1,0210310308,POINT (-97.64942524 30.27280134)
2020 098579-CC,COVID-19,Parks,Social Distancing,,,07/03/2020 12:00:00 AM,07/03/2020 12:00:00 AM,Referred to Appropriate Agency,8835 N LAMAR BOULEVARD,4,0239160204,POINT (-97.69980113 30.35742751)
2020 179229-CC,COVID-19,Other (Describe in Comments),Face Covering Non-Compliance - Business,,,11/22/2020 12:00:00 AM,11/22/2020 12:00:00 AM,Referred to Appropriate Agency,1520 RUTHERFORD LANE,1,0233200203,POINT (-97.68097995 30.33786336)
2020 098864-CC,COVID-19,Residential/Apartment,Over Occupancy,,,07/04/2020 12:00:00 AM,07/05/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,8104 MAUAI DRIVE,8,0418280237,POINT (-97.84720531 30.20761635)
2020 050634-CC,COVID-19,Residential,Social Distancing,,,03/26/2020 12:00:00 AM,03/27/2020 12:00:00 AM,No Violation(s) Found/Inspection Performed,11940 WIRTH ROAD,,0440230322,POINT (-97.83023263 30.1422797)
